"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT04","WT06","WT08","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-25","4.25",,,"0.00","0.0","0",,"88","61","  240","  250","10.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-26","3.58",,,"0.00","0.0","0",,"90","69","  180","  190","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-27","3.80",,,"0.00","0.0","0",,"87","73","  160","  250","13.0","19.9",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-28","4.47",,,"0.00","0.0","0",,"92","71","  230","  240","12.1","23.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-29","4.92",,,"0.00","0.0","0",,"87","70","  170","  170","13.0","23.9","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-30","3.13",,,"1.65","0.0","0",,"82","68","  240","  330","12.1","30.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-31","3.13",,,"0.00","0.0","0",,"85","71","   70","  210","12.1","19.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-01","6.04",,,"0.00","0.0","0",,"83","66","   60","   60","13.0","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-02","4.70",,,"0.00","0.0","0",,"78","62","   60","   50","12.1","16.1",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-03","1.34",,,"0.04","0.0","0",,"70","63","   90","  140","8.1","10.1","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-04","2.46",,,"0.40","0.0","0",,"83","66","  160","  180","8.9","13.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-05","3.36",,,"0.91","0.0","0",,"71","65","  280","  270","18.1","38.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-06","5.59",,,"0.00","0.0","0",,"83","65","  250","  290","13.0","21.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-07","5.14",,,"0.00","0.0","0",,"85","64","  310","  300","17.0","30.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-08","7.61",,,"0.45","0.0","0",,"67","52","  290","  280","17.0","28.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-09","8.95",,,"0.00","0.0","0",,"71","54","  290","  280","21.0","32.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-10","5.37",,,"0.00","0.0","0",,"77","57","  300","  310","14.1","23.9",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-11","3.36",,,"0.00","0.0","0",,"88","59","  270","  270","15.0","25.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-12","8.05",,,"0.00","0.0","0",,"83","62","  290","  290","21.0","36.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-13","7.38",,,"0.00","0.0","0",,"74","57","  280","  320","14.1","27.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-14","4.25",,,"0.00","0.0","0",,"79","58","   20","  290","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-15","2.46",,,"0.00","0.0","0",,"85","62","  260","  250","12.1","18.1",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-16","1.79",,,"0.22","0.0","0",,"74","65","  150","   20","8.1","16.1","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-17","4.70",,,"0.00","0.0","0",,"78","63","   70","  180","13.0","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-18","2.68",,,"0.00","0.0","0",,"87","61","  160","  160","8.9","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-19","2.91",,,"0.00","0.0","0",,"88","66","  170","  170","12.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-20","3.13",,,"0.00","0.0","0",,"84","64","  160","  170","12.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-21","4.92",,,"0.00","0.0","0",,"87","72","  300","  300","15.0","27.1",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-22","4.03",,,"0.00","0.0","0",,"86","68","  290","  270","17.0","25.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-23","2.01",,,"0.00","0.0","0",,"83","69","   70","   60","8.1","12.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-24","6.26",,,"0.00","0.0","0",,"84","67","   60","   40","15.0","21.9",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-25","3.58",,,"0.00","0.0","0",,"86","64","  170","  160","8.9","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-26","2.46",,,"0.00","0.0","0",,"87","67","  160","  170","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-27","4.92",,,"0.45","0.0","0",,"83","67","  160","  190","12.1","21.9","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-28","3.58",,,"0.12","0.0","0",,"76","68","  160","  170","12.1","17.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-29","2.24",,,"0.01","0.0","0",,"83","67","  270","  250","10.1","17.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-30","2.91",,,"0.00","0.0","0",,"85","67","  160","  250","8.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-01","3.36",,,"0.83","0.0","0",,"79","66","  170","  160","13.0","21.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-02","5.37",,,"0.00","0.0","0",,"76","63","  310","  290","13.0","23.9","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-03","3.13",,,"0.00","0.0","0",,"78","64","  250","  270","8.9","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-04","3.13",,,"0.49","0.0","0",,"84","66","  260","  250","12.1","21.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-05","2.91",,,"0.66","0.0","0",,"86","69","  280","  280","12.1","16.1","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-06","2.46",,,"0.00","0.0","0",,"91","75","  170","  180","8.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-07","2.01",,,"0.04","0.0","0",,"89","77","  260","  170","8.9","18.1","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-08","5.37",,,"0.08","0.0","0",,"86","67","   60","   60","13.0","18.1","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-09","4.03",,,"0.53","0.0","0",,"72","65","  150","  140","10.1","16.1","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-10","4.25",,,"0.00","0.0","0",,"80","66","  290","  290","12.1","21.9","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-11","3.36",,,"0.00","0.0","0",,"81","65","   60","   50","10.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-12","4.25",,,"0.00","0.0","0",,"82","68","  170","  170","13.0","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-13","4.70",,,"0.00","0.0","0",,"85","71","  230","  250","10.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-14","2.91",,,"0.62","0.0","0",,"88","73","  280","  290","19.9","36.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-15","4.47",,,"0.00","0.0","0",,"88","79","  280","  290","13.0","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-16","4.25",,,"0.00","0.0","0",,"90","75","  210","  210","13.0","23.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-17","2.68",,,"0.00","0.0","0",,"89","75","  280","  170","10.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-18","5.82",,,"0.35","0.0","0",,"93","72","  250","  280","13.0","21.9","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-19","4.92",,,"0.00","0.0","0",,"83","73","  320","  320","12.1","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-20","3.13",,,"0.00","0.0","0",,"85","68","   80","   80","10.1","14.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-21","5.14",,,"0.00","0.0","0",,"90","71","  220","  240","12.1","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-22","6.49",,,"0.00","0.0","0",,"94","74","  280","  240","16.1","25.9",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-23","4.92",,,"0.00","0.0","0",,"96","80","  290","  280","15.0","23.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-24","4.03",,,"0.00","0.0","0",,"94","75","  240","  240","8.9","18.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-25","3.36",,,"1.00","0.0","0",,"93","73","   60","   30","18.1","31.1","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-26","4.25",,,"0.00","0.0","0",,"89","72","  290","  290","12.1","21.9","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-27","2.01",,,"0.00","0.0","0",,"91","74","  250","  280","8.1","11.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-28","3.13",,,"0.00","0.0","0",,"95","75","  250","  240","13.0","23.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-29","4.25",,,"1.09","0.0","0",,"85","69","   60","   60","13.0","18.1","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-30","3.58",,,"0.25","0.0","0",,"84","73","  160","  180","10.1","19.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-31","4.25",,,"1.08","0.0","0",,"78","71","  120","  120","14.1","19.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-01","4.92",,,"0.00","0.0","0",,"80","69","   60","   60","13.0","17.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-02","6.93",,,"0.00","0.0","0",,"79","68","   70","   60","16.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-03","2.91",,,"0.00","0.0","0",,"80","66","  180","  170","8.9","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-04","2.01",,,"0.00","0.0","0",,"81","67","  250","  200","8.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-05","3.80",,,"0.00","0.0","0",,"83","69","  240","  240","10.1","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-06","5.14",,,"0.05","0.0","0",,"87","72","  290","  300","14.1","21.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-07","4.03",,,"0.00","0.0","0",,"86","70","  330","  300","10.1","18.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-08","1.34",,,"0.00","0.0","0",,"86","71","   60","   30","8.1","11.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-09","2.68",,,"0.00","0.0","0",,"87","71","  220","  200","10.1","18.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-10","4.03",,,"0.09","0.0","0",,"86","75","  260","  250","12.1","19.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-11","4.47",,,"0.15","0.0","0",,"91","74","  290","  280","13.0","19.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-12","5.14",,,"0.32","0.0","0",,"93","73","  250","  270","13.0","21.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-13","4.03",,,"0.00","0.0","0",,"96","81","  260","  170","12.1","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-14","3.80",,,"0.06","0.0","0",,"94","78","  280","  250","12.1","21.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-15","2.91",,,"0.00","0.0","0",,"92","77","  290","  290","8.9","14.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-16","4.03",,,"0.11","0.0","0",,"87","78","  230","  250","13.0","23.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-17","5.37",,,"0.01","0.0","0",,"85","77","  240","  250","17.0","33.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-18","1.57",,,"0.03","0.0","0",,"85","72","   50","   40","8.9","13.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-19","2.24",,,"0.01","0.0","0",,"88","74","   40","   20","12.1","16.1","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-20","4.70",,,"0.82","0.0","0",,"83","70","  160","  160","16.1","23.0","    1","    1",,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-21","4.25",,,"0.31","0.0","0",,"86","73","  200","  180","12.1","21.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-22","5.82",,,"0.00","0.0","0",,"79","65","  310","  300","14.1","29.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-23","1.79",,,"0.00","0.0","0",,"82","61","  290","  250","8.9","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-24",,,,"0.00","0.0","0",,"88","68","  280",,"6.0",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-25",,,,"0.01","0.0","0",,"86","69",,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-26",,,,"0.00","0.0","0",,"90","75",,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-27","2.68",,,"0.00","0.0","0",,"89","73","  180","  170","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-28","2.46",,,"0.00","0.0","0",,"89","72","   99",,"6.9",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-29","5.37",,,"0.00","0.0","0",,"91","74","   50","   10","10.1","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-30","3.13",,,"0.00","0.0","0",,"86","69","   60","   70","12.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-31","3.36",,,"0.00","0.0","0",,"89","74","  230","  240","8.9","17.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-01","1.79",,,"0.50","0.0","0",,"79","69","  350","  340","10.1","16.1","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-02","6.04",,,"0.00","0.0","0",,"81","66","   50","   30","13.0","18.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-03","6.71",,,"0.00","0.0","0",,"75","66","   60","   50","15.0","23.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-04","6.71",,,"0.00","0.0","0",,"80","65","   60","   50","15.0","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-05","7.61",,,"0.00","0.0","0",,"84","65","   30","   20","16.1","27.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-06","9.62",,,"0.00","0.0","0",,"80","71","   60","   60","18.1","30.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-07","6.49",,,"0.00","0.0","0",,"85","71","   70","   30","14.1","21.9","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-08","2.68",,,"0.00","0.0","0",,"89","71","  260","  250","10.1","19.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-09","3.80",,,"0.22","0.0","0",,"91","75","  280","  280","10.1","17.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-10","4.03",,,"0.00","0.0","0",,"90","74","  220","  210","10.1","21.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-11","5.82",,,"0.00","0.0","0",,"83","67","  310","  280","16.1","28.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-12","4.25",,,"0.00","0.0","0",,"78","62","   60","  200","8.9","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-13","4.03",,,"0.00","0.0","0",,"83","64","  220","  240","13.0","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-14","4.92",,,"0.56","0.0","0",,"91","67","   50","  280","15.0","28.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-15","4.92",,,"0.00","0.0","0",,"74","61","   60","   40","15.0","23.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-16","2.68",,,"0.00","0.0","0",,"73","61","  160","  160","8.9","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-17","3.36",,,"0.00","0.0","0",,"77","59","  160","  200","10.1","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-18","3.58",,,"0.00","0.0","0",,"82","70","  250","  200","12.1","18.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-19","2.46",,,"0.68","0.0","0",,"76","69","  280","  200","12.1","18.1","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-20","2.24",,,"0.00","0.0","0",,"82","68","   60","  360","8.9","12.1","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-21","3.80",,,"0.00","0.0","0",,"84","68","   30","   30","12.1","17.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-22","2.46",,,"0.00","0.0","0",,"86","65","  160","  180","8.1","14.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-23","1.79",,,"0.01","0.0","0",,"87","64","   40","   40","12.1","17.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-24","5.14",,,"0.20","0.0","0",,"71","58","   60","   50","14.1","23.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-25","2.91",,,"0.00","0.0","0",,"70","54","   50","   60","10.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-26","4.47",,,"0.00","0.0","0",,"74","54","  160","  170","12.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-27","3.13",,,"0.22","0.0","0",,"74","64","  260","  250","10.1","18.1","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-28","8.05",,,"0.00","0.0","0",,"69","56","   60","   70","18.1","27.1","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-29","11.18",,,"0.00","0.0","0",,"64","57","   70","   90","21.0","31.1","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-30","9.62",,,"0.40","0.0","0",,"59","56","   80","   60","16.1","28.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-01","7.61",,,"0.00","0.0","0",,"62","56","   70","   50","16.1","23.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-02","2.68",,,"0.00","0.0","0",,"63","57","   80","   40","8.9","12.1","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-03","2.24",,,"0.00","0.0","0",,"72","60","   60","  290","6.9","11.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-04","7.61",,,"0.00","0.0","0",,"69","60","   70","   60","15.0","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-05","4.70",,,"0.00","0.0","0",,"67","53","   60","   60","13.0","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-06","2.01",,,"0.00","0.0","0",,"73","55","  160","  170","6.9","13.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-07","2.46",,,"0.00","0.0","0",,"75","57","  160","  180","8.9","16.1","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-08","2.01",,,"0.23","0.0","0",,"68","58","  300","  300","8.1","11.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-09","7.38",,,"0.55","0.0","0",,"65","51","   30","   30","16.1","28.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-10","4.70",,,"0.00","0.0","0",,"64","47","  350","  360","15.0","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-11","3.58",,,"0.00","0.0","0",,"63","46","   60","   60","8.9","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-12","1.12",,,"0.00","0.0","0",,"66","53","  170","  170","8.1","13.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-13","2.91",,,"0.00","0.0","0",,"67","53","  340",,"12.1",,"    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-14","4.70",,,"0.00","0.0","0",,"62","47","   50","  350","12.1","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-15","3.13",,,"0.00","0.0","0",,"65","45","  160","  160","8.9","14.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-16","4.03",,,"0.00","0.0","0",,"69","53","  250","  240","10.1","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-17","2.68",,,"0.00","0.0","0",,"81","63","  280","  210","8.1","14.1",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-18","4.03",,,"0.00","0.0","0",,"81","67","  230","  230","14.1","23.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-19","4.47",,,"0.00","0.0","0",,"85","65","  250","  240","13.0","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-20","6.26",,,"0.00","0.0","0",,"70","62","  110","  110","12.1","17.0","    1",,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-21","2.24",,,"1.11","0.0","0",,"69","57","  300","  310","12.1","17.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-22","10.51",,,"0.29","0.0","0",,"57","47","  280","  280","19.9","35.1","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-23","8.50",,,"0.00","0.0","0",,"61","45","  290","  290","21.9","36.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-24","6.04",,,"0.00","0.0","0",,"62","47","  300","  310","16.1","30.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-25","6.49",,,"0.00","0.0","0",,"52","43","  310","  310","16.1","27.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-26","4.03",,,"0.00","0.0","0",,"51","38","  310","  320","13.0","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-27","5.14",,,"1.41","0.0","0",,"55","40","  110","  120","13.0","21.0","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-28","8.28",,,"0.00","0.0","0",,"51","42","  300","  310","19.9","35.1","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-29","4.25",,,"0.00","0.0","0",,"64","39","  250","  270","14.1","21.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-30","3.80",,,"0.56","0.0","0",,"76","54","   10","   20","18.1","36.9","    1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-31","4.92",,,"0.00","0.0","0",,"54","44","   10","  310","12.1","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-01","3.13",,,"0.00","0.0","0",,"58","40","  150","  170","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-02","3.13",,,"0.00","0.0","0",,"70","54","  270","  250","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-03","5.14",,,"0.00","0.0","0",,"72","57","  250","  250","15.0","27.1",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-04","4.70",,,"0.00","0.0","0",,"61","47","  300","  310","12.1","18.1",,,,,,,,,,,,,
